immeubles_appellation_courante,immeubles_date_siecle,immeubles_adresse,immeubles_reference,immeubles_lat,immeubles_long,immeubles_coordonnees_finales,immeubles_geopoint,nom_realisateur,nationalite_realisateur,date_naissance_realisateur,id_lieu_tournage,annee_tournage,type_tournage,nom_tournage,nom_producteur,adresse_lieu,ardt_lieu,tournage_debut,tournage_duree,tournage_fin,coord_x,coord_y,filmLabel,imdbID,visa,cost,geopoint_tournage,id_lieu_tournage_count
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-164,2018,Série TV,ENGRENAGES,Son Et Lumière,76 Rue De Monceau,75008,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.31560971,48.87997984,,,,,POINT(48.87997984 2.31560971),1
Restaurant Prunier,20e siècle,16 avenue Victor-Hugo ; 1 rue de Traktir,PA00086711,2.29169822684564,48.8725624738058,"48.8725624738,2.29169822685",POINT(48.8725624738058 2.29169822684564),Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-165,2018,Série TV,ENGRENAGES,Son Et Lumière,16 Avenue Victor Hugo,75116,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.29169672,48.87249871,,,,,POINT(48.87249871 2.29169672),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-166,2018,Série TV,ENGRENAGES,Son Et Lumière,32 Rue De Picardie,75003,2018-02-19T00:00:00.000Z,1,2018-02-19T00:00:00.000Z,2.36353173,48.864385,,,,,POINT(48.864385 2.36353173),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-167,2018,Série TV,ENGRENAGES,Son Et Lumière,10 Rue Soleillet,75020,2018-02-19T00:00:00.000Z,1,2018-02-19T00:00:00.000Z,2.3917430299999998,48.86566781,,,,,POINT(48.86566781 2.3917430299999998),1
,,,,,,,,,,,2018-168,2018,Long métrage,ANDY,My Family,262b Rue Des Pyrénées,75020,2018-03-02T00:00:00.000Z,1,2018-03-02T00:00:00.000Z,2.39511165,48.86942592,ANDY,tt8956156,,,POINT(48.86942592 2.39511165),1
,,,,,,,,,,,2018-169,2018,Long métrage,ANDY,My Family,54 Rue De Ménilmontant,75020,2018-02-28T00:00:00.000Z,3,2018-03-02T00:00:00.000Z,2.38861084,48.86821213,ANDY,tt8956156,,,POINT(48.86821213 2.38861084),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-17,2018,Série TV,ENGRENAGES,Son Et Lumière,2 Boulevard De La Villette,75019,2018-01-25T00:00:00.000Z,1,2018-01-25T00:00:00.000Z,2.37692613,48.8724848,,,,,POINT(48.8724848 2.37692613),1
,,,,,,,,,,,2018-170,2018,Long métrage,ANDY,My Family,Avenue De France,75013,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.37793235,48.82908402,ANDY,tt8956156,,,POINT(48.82908402 2.37793235),1
,,,,,,,,,,,2018-171,2018,Long métrage,ANDY,My Family,10 Rue Des Frigos,75013,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.38012818,48.83080552,ANDY,tt8956156,,,POINT(48.83080552 2.38012818),1
,,,,,,,,,,,2018-172,2018,Série TV,DIX POUR CENT,Mon Voisin Production,20 Avenue Rachel,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33106295,48.88538876,,,,,POINT(48.88538876 2.33106295),1
,,,,,,,,,,,2018-173,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Quai Malaquais,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33554798,48.85790532,,,,,POINT(48.85790532 2.33554798),1
,,,,,,,,,,,2018-174,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Darwin,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.34029985,48.89006182,,,,,POINT(48.89006182 2.34029985),1
,,,,,,,,,,,2018-175,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Place De L'institut,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33717224,48.85768772,,,,,POINT(48.85768772 2.33717224),1
,,,,,,,,,,,2018-176,2018,Série TV,DIX POUR CENT,Mon Voisin Production,72 Rue Lamarck,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33894563,48.88998137,,,,,POINT(48.88998137 2.33894563),1
,,,,,,,,,,,2018-177,2018,Série TV,DIX POUR CENT,Mon Voisin Production,13 Rue Des Beaux-arts,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33523451,48.85635707,,,,,POINT(48.85635707 2.33523451),1
,,,,,,,,,,,2018-178,2018,Série TV,DIX POUR CENT,Mon Voisin Production,174 Boulevard Saint-germain,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.332355,48.85418208,,,,,POINT(48.85418208 2.332355),1
,,,,,,,,,,,2018-179,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Caulaincourt,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33481311,48.8892983,,,,,POINT(48.8892983 2.33481311),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-18,2018,Série TV,ENGRENAGES,Son Et Lumière,37 Avenue Trudaine,75009,2018-01-30T00:00:00.000Z,1,2018-01-30T00:00:00.000Z,2.34235555,48.88097308,,,,,POINT(48.88097308 2.34235555),1
,,,,,,,,,,,2018-180,2018,Série TV,DIX POUR CENT,Mon Voisin Production,33 Boulevard De La Chapelle,75010,2018-03-09T00:00:00.000Z,2,2018-03-10T00:00:00.000Z,2.36012763,48.88421468,,,,,POINT(48.88421468 2.36012763),1
,,,,,,,,,,,2018-181,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Boulevard De Clichy,75009,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33262034,48.88366027,,,,,POINT(48.88366027 2.33262034),1
,,,,,,,,,,,2018-182,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Des Saules,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33999108,48.88902172,,,,,POINT(48.88902172 2.33999108),1
,,,,,,,,,,,2018-183,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Caulaincourt,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33481311,48.8892983,,,,,POINT(48.8892983 2.33481311),1
,,,,,,,,,,,2018-184,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Duhesme,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.34641375,48.89595585,,,,,POINT(48.89595585 2.34641375),1
,,,,,,,,,,,2018-185,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Avenue Rachel,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33094584,48.88530522,,,,,POINT(48.88530522 2.33094584),1
,,,,,,,,,,,2018-186,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Passage De La Petite Boucherie,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33549524,48.85348855,,,,,POINT(48.85348855 2.33549524),1
,,,,,,,,,,,2018-187,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Marx Dormoy,75018,2018-03-09T00:00:00.000Z,3,2018-03-11T00:00:00.000Z,2.35958658,48.88686997,,,,,POINT(48.88686997 2.35958658),1
,,,,,,,,,,,2018-188,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Place Jacques Copeau,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33420404,48.853579,,,,,POINT(48.853579 2.33420404),1
,,,,,,,,,,,2018-189,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De Rennes,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.32975302,48.85009239,,,,,POINT(48.85009239 2.32975302),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-19,2018,Série TV,ENGRENAGES,Son Et Lumière,14 Rue Du Pressoir,75020,2018-01-22T00:00:00.000Z,4,2018-01-25T00:00:00.000Z,2.38341532,48.86881927,,,,,POINT(48.86881927 2.38341532),1
,,,,,,,,,,,2018-190,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Du Faubourg Saint-denis,75010,2018-03-09T00:00:00.000Z,3,2018-03-11T00:00:00.000Z,2.3560512,48.87585783,,,,,POINT(48.87585783 2.3560512),1
,,,,,,,,,,,2018-191,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Avenue De La Porte De La Chapelle,75018,2018-03-09T00:00:00.000Z,3,2018-03-11T00:00:00.000Z,2.35853833,48.9007882,,,,,POINT(48.9007882 2.35853833),1
,,,,,,,,,,,2018-192,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Boulevard Saint-germain,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33463754,48.85347316,,,,,POINT(48.85347316 2.33463754),1
,,,,,,,,,,,2018-193,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Saint-benoît,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.333038,48.85491512,,,,,POINT(48.85491512 2.333038),1
Immeuble,17e siècle,11 rue Jacob,PA00088589,2.33531750404049,48.8549602125711,"48.8549602126,2.33531750404",POINT(48.8549602125711 2.33531750404049),,,,2018-194,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Jacob,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33550461,48.85498225,,,,,POINT(48.85498225 2.33550461),1
,,,,,,,,,,,2018-195,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De Seine,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33649808,48.85722865,,,,,POINT(48.85722865 2.33649808),1
,,,,,,,,,,,2018-196,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Guillaume Apollinaire,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33351419,48.85451732,,,,,POINT(48.85451732 2.33351419),1
,,,,,,,,,,,2018-197,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De Furstemberg,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33572088,48.85438486,,,,,POINT(48.85438486 2.33572088),1
,,,,,,,,,,,2018-198,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Bernard Palissy,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33160927,48.85315102,,,,,POINT(48.85315102 2.33160927),1
,,,,,,,,,,,2018-199,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Bonaparte,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.3326985000000002,48.85027178,,,,,POINT(48.85027178 2.3326985000000002),1
,,,,,,,,David Oelhoffen,France,1968-01-01T00:00:00Z,2018-2,2018,Long métrage,TERRITOIRES,One World Films,15 Rue Stéphane Grappelli,75017,2018-01-02T00:00:00.000Z,1,2018-01-02T00:00:00.000Z,2.30425827,48.89267841,,,,,POINT(48.89267841 2.30425827),1
,,,,,,,,Frédéric Jardin,France,1968-05-28T00:00:00Z,2018-20,2018,Série TV,ENGRENAGES,Son Et Lumière,Place Maurice Chevalier,75020,2018-01-23T00:00:00.000Z,1,2018-01-23T00:00:00.000Z,2.38573415,48.86828173,,,,,POINT(48.86828173 2.38573415),1
,,,,,,,,,,,2018-200,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Place Du Québec,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33332599,48.85379429,,,,,POINT(48.85379429 2.33332599),1
,,,,,,,,,,,2018-201,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Du Dragon,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33051451,48.85291349,,,,,POINT(48.85291349 2.33051451),1
,,,,,,,,,,,2018-202,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De L'abbaye,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33590147,48.85397839,,,,,POINT(48.85397839 2.33590147),1
,,,,,,,,,,,2018-203,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Place Saint-germain Des Prés,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33340112,48.85393988,,,,,POINT(48.85393988 2.33340112),1
,,,,,,,,,,,2018-204,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Mazarine,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33718927,48.85669329,,,,,POINT(48.85669329 2.33718927),1
,,,,,,,,,,,2018-205,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Louis Blanc,75010,2018-03-09T00:00:00.000Z,3,2018-03-11T00:00:00.000Z,2.36051746,48.88361461,,,,,POINT(48.88361461 2.36051746),1
,,,,,,,,,,,2018-206,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Des Beaux-arts,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33503697,48.85642935,,,,,POINT(48.85642935 2.33503697),1
Débit de boisson (ancien) dit Au petit Maure,18e siècle,26 rue de Seine,PA00088505,2.33667891305162,48.8555976185583,"48.8555976186,2.33667891305",POINT(48.8555976185583 2.33667891305162),,,,2018-207,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Visconti,75006,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33671584,48.85567182,,,,,POINT(48.85567182 2.33671584),1
,,,,,,,,,,,2018-208,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De La Fontaine Du But,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.3389981300000002,48.89025989,,,,,POINT(48.89025989 2.3389981300000002),1
,,,,,,,,,,,2018-209,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Pont Neuf,75001,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.34248745,48.85849331,,,,,POINT(48.85849331 2.34248745),1
,,,,,,,,Steven Conrad,United States,1968-01-01T00:00:00Z,2018-21,2018,Série TV,LRDM - PATRIOT,Nw2018 (c/o Firstep),9 Avenue Hoche,75008,2018-01-12T00:00:00.000Z,1,2018-01-12T00:00:00.000Z,2.30375968,48.8772123,,,,,POINT(48.8772123 2.30375968),1
Pont des Arts,19e siècle,,PA00085998,2.33755916419961,48.8584396324817,"48.8584396325,2.3375591642",POINT(48.8584396324817 2.33755916419961),,,,2018-210,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Pont Des Arts,75001,2018-03-05T00:00:00.000Z,1,2018-03-05T00:00:00.000Z,2.33754677,48.85838862,,,,,POINT(48.85838862 2.33754677),1
,,,,,,,,,,,2018-211,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue Lamarck,75018,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.33974924,48.88972517,,,,,POINT(48.88972517 2.33974924),1
,,,,,,,,,,,2018-212,2018,Long métrage,ENFANT ROI,Iconoclast Films,1 Boulevard De Belleville,75011,2018-02-26T00:00:00.000Z,2,2018-02-27T00:00:00.000Z,2.3825043900000002,48.86730571,,,,,POINT(48.86730571 2.3825043900000002),1
Immeuble,16e siècle,176 rue Saint-Denis ; 2 passage Basfour,PA00132977,2.35111987549932,48.8662149002027,"48.8662149002,2.3511198755",POINT(48.8662149002027 2.35111987549932),,,,2018-213,2018,Long métrage,ENFANT ROI,Iconoclast Films,182 Rue Saint-denis,75002,2018-02-27T00:00:00.000Z,2,2018-02-28T00:00:00.000Z,2.35115252,48.86637252,,,,,POINT(48.86637252 2.35115252),1
,,,,,,,,,,,2018-214,2018,Long métrage,ENFANT ROI,Iconoclast Films,51 Rue Réaumur,75002,2018-02-27T00:00:00.000Z,2,2018-02-28T00:00:00.000Z,2.35216721,48.86620898,,,,,POINT(48.86620898 2.35216721),1
,,,,,,,,,,,2018-215,2018,Long métrage,ENFANT ROI,Iconoclast Films,42 Rue Etienne Dolet,75020,2018-02-26T00:00:00.000Z,2,2018-02-27T00:00:00.000Z,2.38622337,48.86821566,,,,,POINT(48.86821566 2.38622337),1
,,,,,,,,,,,2018-216,2018,Long métrage,ENFANT ROI,Iconoclast Films,11 Rue De La Comète,75007,2018-02-28T00:00:00.000Z,2,2018-03-01T00:00:00.000Z,2.3091067499999998,48.85910587,,,,,POINT(48.85910587 2.3091067499999998),1
,,,,,,,,,,,2018-217,2018,Série TV,MUNCH,Exilene,1 Parvis Notre-dame Place Jean-paul Ii,75004,2018-02-28T00:00:00.000Z,1,2018-02-28T00:00:00.000Z,2.34834717,48.8539284,,,,,POINT(48.8539284 2.34834717),1
,,,,,,,,,,,2018-218,2018,Série TV,MUNCH,Exilene,1 Parvis Notre-dame Place Jean-paul Ii,75004,2018-02-27T00:00:00.000Z,2,2018-02-28T00:00:00.000Z,2.34834717,48.8539284,,,,,POINT(48.8539284 2.34834717),1
,,,,,,,,,,,2018-219,2018,Long métrage,ZONE FRANCHE,Adnp Quad Films,5 Rue De Chantilly,75009,2018-02-27T00:00:00.000Z,2,2018-02-28T00:00:00.000Z,2.34695143,48.87838549,,,,,POINT(48.87838549 2.34695143),1
,,,,,,,,Steven Conrad,United States,1968-01-01T00:00:00Z,2018-22,2018,Série TV,LRDM - PATRIOT,Nw2018 (c/o Firstep),9 Avenue Hoche,75008,2018-01-12T00:00:00.000Z,2,2018-01-13T00:00:00.000Z,2.30375968,48.8772123,,,,,POINT(48.8772123 2.30375968),1
,,,,,,,,,,,2018-220,2018,Long métrage,ZONE FRANCHE,Adnp Quad Films,5 Rue De Belzunce,75010,2018-02-27T00:00:00.000Z,2,2018-02-28T00:00:00.000Z,2.35117923,48.87938674,,,,,POINT(48.87938674 2.35117923),1
,,,,,,,,,,,2018-221,2018,Série TV,DIX POUR CENT,Mon Voisin Production,30 Boulevard De Courcelles,75017,2018-03-12T00:00:00.000Z,3,2018-03-14T00:00:00.000Z,2.31187398,48.88094081,,,,,POINT(48.88094081 2.31187398),1
,,,,,,,,,,,2018-222,2018,Série TV,DIX POUR CENT,Mon Voisin Production,104 Avenue Des Champs Elysées,75008,2018-03-12T00:00:00.000Z,3,2018-03-14T00:00:00.000Z,2.30183662,48.87198211,,,,,POINT(48.87198211 2.30183662),1
,,,,,,,,,,,2018-223,2018,Série TV,DIX POUR CENT,Mon Voisin Production,2 Rue Du Cloître Notre-dame,75004,2018-03-15T00:00:00.000Z,1,2018-03-15T00:00:00.000Z,2.35189707,48.85281366,,,,,POINT(48.85281366 2.35189707),1
,,,,,,,,,,,2018-224,2018,Série TV,DIX POUR CENT,Mon Voisin Production,7 Avenue Velasquez,75008,2018-03-13T00:00:00.000Z,2,2018-03-14T00:00:00.000Z,2.31245551,48.87963777,,,,,POINT(48.87963777 2.31245551),1
,,,,,,,,Simon Astier,France,1983-12-31T00:00:00Z,2018-225,2018,Série TV,ALICE NEVERS,Ego Productions,Avenue Jean Aicard,75011,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.38030186,48.86631297,,,,,POINT(48.86631297 2.38030186),1
Immeuble,17e siècle,19 quai de l'Horloge ; 2 rue de Harlay,PA00085890,2.34318293105767,48.8567624957987,"48.8567624958,2.34318293106",POINT(48.8567624957987 2.34318293105767),Simon Astier,France,1983-12-31T00:00:00Z,2018-226,2018,Série TV,ALICE NEVERS,Ego Productions,Rue De Harlay,75001,2018-03-09T00:00:00.000Z,1,2018-03-09T00:00:00.000Z,2.34318146,48.85657817,,,,,POINT(48.85657817 2.34318146),1
Immeuble,16e siècle,17 rue des Lavandières-Sainte-Opportune ; 1 rue des Deux-Boules,PA00085898,2.34602385101037,48.8588122082272,"48.8588122082,2.34602385101",POINT(48.8588122082272 2.34602385101037),Simon Astier,France,1983-12-31T00:00:00Z,2018-227,2018,Série TV,ALICE NEVERS,Ego Productions,Rue Jean Lantier,75001,2018-03-09T00:00:00.000Z,1,2018-03-09T00:00:00.000Z,2.34602346,48.8586294,,,,,POINT(48.8586294 2.34602346),1
,,,,,,,,Louis Garrel,France,1983-06-14T00:00:00Z,2018-228,2018,Long métrage,FATALISTE,Why Not Productions,1 Rue De Cherbourg,75015,2018-02-23T00:00:00.000Z,5,2018-02-27T00:00:00.000Z,2.30473946,48.83170273,,,,,POINT(48.83170273 2.30473946),1
,,,,,,,,Louis Garrel,France,1983-06-14T00:00:00Z,2018-229,2018,Long métrage,FATALISTE,Why Not Productions,Place Ferdinand Brunot,75014,2018-03-01T00:00:00.000Z,1,2018-03-01T00:00:00.000Z,2.32732229,48.83269918,,,,,POINT(48.83269918 2.32732229),1
,,,,,,,,Jean-Christophe Delpias,France,1968-12-31T00:00:00Z,2018-23,2018,Série TV,ALICE NEVERS,Ego Productions,122 Quai De Jemmapes,75010,2018-01-16T00:00:00.000Z,1,2018-01-16T00:00:00.000Z,2.36422062,48.87533944,,,,,POINT(48.87533944 2.36422062),1
,,,,,,,,Louis Garrel,France,1983-06-14T00:00:00Z,2018-230,2018,Long métrage,FATALISTE,Why Not Productions,Rue Cuvier,75005,2018-02-28T00:00:00.000Z,2,2018-03-01T00:00:00.000Z,2.35775632,48.84521451,,,,,POINT(48.84521451 2.35775632),1
,,,,,,,,,,,2018-231,2018,Série TV,DIX POUR CENT,Mon Voisin Production,71 Rue De La Fontaine Au Roi,75011,2018-03-23T00:00:00.000Z,2,2018-03-24T00:00:00.000Z,2.37559716,48.86869756,,,,,POINT(48.86869756 2.37559716),1
,,,,,,,,,,,2018-232,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De Rivoli,75001,2018-03-19T00:00:00.000Z,1,2018-03-19T00:00:00.000Z,2.34481202,48.85961724,,,,,POINT(48.85961724 2.34481202),1
,,,,,,,,,,,2018-233,2018,Série TV,DIX POUR CENT,Mon Voisin Production,80 Rue De Charonne,75011,2018-03-20T00:00:00.000Z,2,2018-03-21T00:00:00.000Z,2.38083897,48.8535956,,,,,POINT(48.8535956 2.38083897),1
,,,,,,,,,,,2018-234,2018,Série TV,DIX POUR CENT,Mon Voisin Production,10 Rue Du Sentier,75002,2018-03-21T00:00:00.000Z,3,2018-03-23T00:00:00.000Z,2.34578538,48.8688289,,,,,POINT(48.8688289 2.34578538),1
,,,,,,,,,,,2018-235,2018,Série TV,DIX POUR CENT,Mon Voisin Production,Rue De Charonne,75011,2018-03-20T00:00:00.000Z,1,2018-03-20T00:00:00.000Z,2.38267059,48.85407623,,,,,POINT(48.85407623 2.38267059),1
,,,,,,,,,,,2018-236,2018,Série TV,DIX POUR CENT,Mon Voisin Production,2b Rue Des Taillandiers,75011,2018-03-20T00:00:00.000Z,2,2018-03-21T00:00:00.000Z,2.37568757,48.85358166,,,,,POINT(48.85358166 2.37568757),1
,,,,,,,,Benoît Jacquot,France,1947-02-05T00:00:00Z,2018-237,2018,Long métrage,CASANOVA,Les Films Du Lendemain,6 Rue De Montpensier,75001,2018-03-17T00:00:00.000Z,1,2018-03-17T00:00:00.000Z,2.33648913,48.86408229,,,,,POINT(48.86408229 2.33648913),1
,,,,,,,,,,,2018-238,2018,Long métrage,ZONE FRANCHE,Adnp Quad Films,Place De L'opéra,75009,2018-02-26T00:00:00.000Z,1,2018-02-26T00:00:00.000Z,2.33187457,48.8710898,,,,,POINT(48.8710898 2.33187457),1
,,,,,,,,,,,2018-239,2018,Série TV,MATHIEU ET THOMAS AU BORD DE LA CRISE DE NERF,,Rue Caroline,75017,2018-03-08T00:00:00.000Z,1,2018-03-08T00:00:00.000Z,2.3238893,48.88360811,,,,,POINT(48.88360811 2.3238893),1
,,,,,,,,Jean-Christophe Delpias,France,1968-12-31T00:00:00Z,2018-24,2018,Série TV,ALICE NEVERS,Ego Productions,85 Avenue De France,75013,2018-01-09T00:00:00.000Z,1,2018-01-09T00:00:00.000Z,2.37835852,48.82847347,,,,,POINT(48.82847347 2.37835852),1
,,,,,,,,Simon Astier,France,1983-12-31T00:00:00Z,2018-240,2018,Série TV,ALICE NEVERS,Ego Productions,Carrefour Des Cascades,75016,2018-03-07T00:00:00.000Z,2,2018-03-08T00:00:00.000Z,2.25830028,48.8584506,,,,,POINT(48.8584506 2.25830028),1
,,,,,,,,,,,2018-241,2018,Long métrage,ZONE FRANCHE,Adnp Quad Films,350 Rue De Vaugirard,75015,2018-03-01T00:00:00.000Z,2,2018-03-02T00:00:00.000Z,2.2941409200000002,48.83625967,,,,,POINT(48.83625967 2.2941409200000002),1
,,,,,,,,Régis Roinsard,France,1972-01-01T00:00:00Z,2018-242,2018,Long métrage,S TRADUCTEURS,Sas Tresor Films,Boulevard Pasteur,75015,2018-03-12T00:00:00.000Z,2,2018-03-13T00:00:00.000Z,2.31491457,48.84038552,,,,,POINT(48.84038552 2.31491457),1
,,,,,,,,Régis Roinsard,France,1972-01-01T00:00:00Z,2018-243,2018,Long métrage,S TRADUCTEURS,Sas Tresor Films,33 Boulevard Garibaldi,75015,2018-03-12T00:00:00.000Z,2,2018-03-13T00:00:00.000Z,2.30587499,48.84687183,,,,,POINT(48.84687183 2.30587499),1
,,,,,,,,Régis Roinsard,France,1972-01-01T00:00:00Z,2018-244,2018,Long métrage,S TRADUCTEURS,Sas Tresor Films,33 Boulevard Garibaldi,75015,2018-03-12T00:00:00.000Z,1,2018-03-12T00:00:00.000Z,2.30587499,48.84687183,,,,,POINT(48.84687183 2.30587499),1
,,,,,,,,Régis Roinsard,France,1972-01-01T00:00:00Z,2018-245,2018,Long métrage,S TRADUCTEURS,Sas Tresor Films,Boulevard Auguste Blanqui,75013,2018-03-13T00:00:00.000Z,1,2018-03-13T00:00:00.000Z,2.34966006,48.82941979,,,,,POINT(48.82941979 2.34966006),1
,,,,,,,,Régis Roinsard,France,1972-01-01T00:00:00Z,2018-246,2018,Long métrage,S TRADUCTEURS,Sas Tresor Films,56 Boulevard Auguste Blanqui,75013,2018-03-15T00:00:00.000Z,3,2018-03-17T00:00:00.000Z,2.34895981,48.82998286,,,,,POINT(48.82998286 2.34895981),1
,,,,,,,,Louis Garrel,France,1983-06-14T00:00:00Z,2018-247,2018,Long métrage,FATALISTE,Why Not Productions,5 Rue Louis Boilly,75016,2018-02-21T00:00:00.000Z,2,2018-02-22T00:00:00.000Z,2.26683189,48.85915131,,,,,POINT(48.85915131 2.26683189),1
,,,,,,,,,,,2018-248,2018,Série TV,UN PLAN PARFAIT,Comme Une Image,4 Parvis Notre-dame Place Jean-paul Ii,75004,2018-03-04T00:00:00.000Z,1,2018-03-04T00:00:00.000Z,2.34878328,48.8528009,,,,,POINT(48.8528009 2.34878328),1
,,,,,,,,,,,2018-249,2018,Série TV,BLISS,Sas Maja Films,Rue Des Arquebusiers,75003,2018-03-03T00:00:00.000Z,1,2018-03-03T00:00:00.000Z,2.36682293,48.85917783,,,,,POINT(48.85917783 2.36682293),1
,,,,,,,,Jean-Christophe Delpias,France,1968-12-31T00:00:00Z,2018-25,2018,Série TV,ALICE NEVERS,Ego Productions,Rue Germaine Tailleferre,75019,2018-01-08T00:00:00.000Z,1,2018-01-08T00:00:00.000Z,2.38593076,48.88877735,,,,,POINT(48.88877735 2.38593076),1
,,,,,,,,,,,2018-250,2018,Série TV,BLISS,Sas Maja Films,Rue De Turenne,75003,2018-03-03T00:00:00.000Z,1,2018-03-03T00:00:00.000Z,2.36455579,48.85996375,,,,,POINT(48.85996375 2.36455579),1
